model,eval,rung,train,method,family,prr_mean,prr_std,n_seeds,degenerate_seeds,source,method_cells,complete_grid
google/gemma-2-9b,factscore,ID,factscore:335,fair_floor,reference baseline,0.3125,0.0,0,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,saplma,reference baseline,0.7381,0.0026,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,uniform,this project,0.6868,0.0052,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,attention,this project,0.6317,0.0079,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,wmsp_norm,this project,0.5396,0.1243,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,wmsp_shrink1_5,this project,0.683,0.015,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,wmsp_shrink2,this project,0.6948,0.0118,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,VERDICT:bestw_vs_fairfloor,verdict,0.3779,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,VERDICT:bestw_vs_bestpooler,verdict,0.0023,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,ID,factscore:335,VERDICT:attention_vs_fairfloor,verdict,0.3211,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,floor_sum,reference baseline,0.3178,0.0,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,floor_ppl,reference baseline,0.511,0.0,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,floor_min,reference baseline,0.3125,0.0,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,fair_floor,reference baseline,0.3125,0.0,0,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,saplma,reference baseline,0.3947,0.0181,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,uniform,this project,0.4085,0.0075,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,attention,this project,0.4612,0.0233,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,wmsp_norm,this project,0.1425,0.048,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,wmsp_shrink1_5,this project,0.4513,0.0156,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,wmsp_shrink2,this project,0.4636,0.0195,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,VERDICT:bestw_vs_fairfloor,verdict,0.1914,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,VERDICT:bestw_vs_bestpooler,verdict,0.048,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa:1655,VERDICT:attention_vs_fairfloor,verdict,0.1435,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,floor_sum,reference baseline,0.3178,0.0,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,floor_ppl,reference baseline,0.511,0.0,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,floor_min,reference baseline,0.3125,0.0,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,fair_floor,reference baseline,0.3125,0.0,0,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,saplma,reference baseline,0.1753,0.0472,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,uniform,this project,0.0829,0.0107,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,attention,this project,0.1506,0.0963,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,wmsp_norm,this project,0.1085,0.0757,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,wmsp_shrink1_5,this project,0.4351,0.0118,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,wmsp_shrink2,this project,0.4476,0.0525,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,VERDICT:bestw_vs_fairfloor,verdict,0.1762,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,VERDICT:bestw_vs_bestpooler,verdict,0.3323,,3,,corrected-span master,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa:1800,VERDICT:attention_vs_fairfloor,verdict,-0.1561,,3,,corrected-span master,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,hbo,published baseline,0.011516,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,huq_satmd_mid,published baseline,0.044346,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,md_mean_mid,published baseline,0.035476,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,1ds-Diff-long,pubmed_qa,satmd_mid,published baseline,0.035476,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,hbo,published baseline,0.356727,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,huq_satmd_mid,published baseline,0.168629,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,md_mean_mid,published baseline,0.120864,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,1ds-Diff-long,pubmed_qa,satmd_mid,published baseline,0.120864,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,hbo,published baseline,0.317814,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,huq_satmd_mid,published baseline,0.21622,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,md_mean_mid,published baseline,0.198886,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,1ds-Diff-long,pubmed_qa,satmd_mid,published baseline,0.198886,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,hbo,published baseline,-0.121123,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,huq_satmd_mid,published baseline,-0.178697,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,md_mean_mid,published baseline,-0.177403,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,1ds-Diff-long,pubmed_qa,satmd_mid,published baseline,-0.177403,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,hbo,published baseline,-0.212885,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,huq_satmd_mid,published baseline,-0.07285,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,md_mean_mid,published baseline,-0.042165,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,1ds-Diff-long,pubmed_qa,satmd_mid,published baseline,-0.042165,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,hbo,published baseline,0.177468,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,huq_satmd_mid,published baseline,-0.086156,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,md_mean_mid,published baseline,-0.086156,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,1ds-Diff-long,xsum,satmd_mid,published baseline,-0.086156,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,hbo,published baseline,0.043292,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,huq_satmd_mid,published baseline,-0.027262,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,md_mean_mid,published baseline,-0.027262,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,1ds-Diff-long,xsum,satmd_mid,published baseline,-0.027262,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,hbo,published baseline,0.369628,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,huq_satmd_mid,published baseline,0.256368,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,md_mean_mid,published baseline,0.256368,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,1ds-Diff-long,xsum,satmd_mid,published baseline,0.256368,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,hbo,published baseline,0.357091,0.000157,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,huq_satmd_mid,published baseline,0.046639,0.022685,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,md_mean_mid,published baseline,0.050603,0.027757,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,satmd_mid,published baseline,0.050603,0.027757,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,hbo,published baseline,0.317814,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,huq_satmd_mid,published baseline,0.252656,0.008049,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,md_mean_mid,published baseline,0.252656,0.008049,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,DiffTask-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa,satmd_mid,published baseline,0.252656,0.008049,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,hbo,published baseline,0.011516,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,huq_satmd_mid,published baseline,0.020562,0.012519,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,md_mean_mid,published baseline,0.046141,0.005757,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,satmd_mid,published baseline,0.046141,0.005757,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,hbo,published baseline,-0.121123,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,huq_satmd_mid,published baseline,-0.123043,0.00167,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,md_mean_mid,published baseline,-0.153599,0.006201,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,satmd_mid,published baseline,-0.153599,0.006201,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,hbo,published baseline,-0.212885,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,huq_satmd_mid,published baseline,-0.187831,0.005932,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,md_mean_mid,published baseline,0.11624,0.008984,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,DiffTask-long,pubmed_qa+med_quad+expertqa+asqa+factscore,satmd_mid,published baseline,0.11624,0.008984,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,hbo,published baseline,0.176176,0.001047,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,huq_satmd_mid,published baseline,0.193346,0.024713,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,md_mean_mid,published baseline,-0.186594,0.006382,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,satmd_mid,published baseline,0.250643,0.008785,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,hbo,published baseline,0.043292,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,huq_satmd_mid,published baseline,-0.107292,0.033762,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,md_mean_mid,published baseline,0.13951,0.005919,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,satmd_mid,published baseline,-0.14048,0.011141,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,hbo,published baseline,0.369627,1e-06,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,huq_satmd_mid,published baseline,-0.244526,0.089972,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,md_mean_mid,published baseline,0.368838,0.001796,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,DiffTask-long,xsum+cnn_dailymail+samsum+expertqa+factscore,satmd_mid,published baseline,-0.542441,0.032361,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,hbo,published baseline,0.248951,0.028323,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,huq_satmd_mid,published baseline,0.160473,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,md_mean_mid,published baseline,0.017345,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,ID,asqa,satmd_mid,published baseline,0.056026,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,hbo,published baseline,0.082648,0.00043,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,huq_satmd_mid,published baseline,-0.044948,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,md_mean_mid,published baseline,-0.005698,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,ID,cnn_dailymail,satmd_mid,published baseline,-0.065538,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,hbo,published baseline,0.417304,0.001716,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,huq_satmd_mid,published baseline,0.535779,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,md_mean_mid,published baseline,0.32764,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,ID,expertqa,satmd_mid,published baseline,0.32764,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,hbo,published baseline,0.586534,0.00795,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,huq_satmd_mid,published baseline,0.374598,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,md_mean_mid,published baseline,0.166778,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,ID,factscore,satmd_mid,published baseline,-0.035759,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,hbo,published baseline,0.22127,0.003466,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,huq_satmd_mid,published baseline,-0.025913,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,md_mean_mid,published baseline,0.071212,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,ID,med_quad,satmd_mid,published baseline,-0.076755,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,hbo,published baseline,0.449902,0.004111,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,huq_satmd_mid,published baseline,0.444641,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,md_mean_mid,published baseline,0.470642,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,ID,pubmed_qa,satmd_mid,published baseline,0.470642,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,hbo,published baseline,0.108299,0.000601,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,huq_satmd_mid,published baseline,-0.00823,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,md_mean_mid,published baseline,-0.041882,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,ID,samsum,satmd_mid,published baseline,-0.008391,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,hbo,published baseline,-0.018249,0.011078,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,huq_satmd_mid,published baseline,0.074539,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,md_mean_mid,published baseline,0.112447,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,ID,xsum,satmd_mid,published baseline,0.112447,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,hbo,published baseline,-0.18967,0.000799,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,huq_satmd_mid,published baseline,-0.112763,0.039646,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,md_mean_mid,published baseline,0.014815,0.006464,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,LOO-long,pubmed_qa+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,satmd_mid,published baseline,0.014815,0.006464,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,hbo,published baseline,-0.124622,0.001785,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,huq_satmd_mid,published baseline,-0.220572,0.003739,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,md_mean_mid,published baseline,-0.274556,0.006543,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+expertqa+asqa+factscore,satmd_mid,published baseline,-0.274556,0.006543,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,hbo,published baseline,0.374586,0.003459,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,huq_satmd_mid,published baseline,0.38542,0.005184,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,md_mean_mid,published baseline,0.358667,0.004601,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,LOO-long,xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa+factscore,satmd_mid,published baseline,0.358667,0.004601,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,hbo,published baseline,0.043292,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,huq_satmd_mid,published baseline,0.057634,0.000946,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,md_mean_mid,published baseline,0.089126,0.003467,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,LOO-long,pubmed_qa+xsum+cnn_dailymail+samsum+expertqa+asqa+factscore,satmd_mid,published baseline,0.089126,0.003467,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,hbo,published baseline,0.321151,0.000927,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,huq_satmd_mid,published baseline,0.245639,0.024815,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,md_mean_mid,published baseline,0.224844,0.0046,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+asqa,satmd_mid,published baseline,0.224844,0.0046,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,hbo,published baseline,0.35977,0.000948,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,huq_satmd_mid,published baseline,0.371303,0.08558,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,md_mean_mid,published baseline,0.014722,0.018651,3,0,published baselines,40,yes
google/gemma-2-9b,expertqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+asqa+factscore,satmd_mid,published baseline,0.014722,0.018651,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,hbo,published baseline,0.040806,0.003917,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,huq_satmd_mid,published baseline,-0.026378,0.015234,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,md_mean_mid,published baseline,-0.038195,0.002562,3,0,published baselines,40,yes
google/gemma-2-9b,cnn_dailymail,LOO-long,pubmed_qa+xsum+med_quad+samsum+expertqa+asqa+factscore,satmd_mid,published baseline,-0.038195,0.002562,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,hbo,published baseline,0.176543,0.000602,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,huq_satmd_mid,published baseline,0.078175,0.050056,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,md_mean_mid,published baseline,-0.164586,0.006214,3,0,published baselines,40,yes
google/gemma-2-9b,asqa,LOO-long,pubmed_qa+xsum+cnn_dailymail+med_quad+samsum+expertqa+factscore,satmd_mid,published baseline,-0.164586,0.006214,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,hbo,published baseline,0.369671,1.9e-05,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,huq_satmd_mid,published baseline,0.378635,0.015587,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,md_mean_mid,published baseline,0.308617,0.000767,3,0,published baselines,40,yes
google/gemma-2-9b,pubmed_qa,SameTask-long,med_quad+asqa,satmd_mid,published baseline,0.308617,0.000767,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,hbo,published baseline,0.043292,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,huq_satmd_mid,published baseline,0.033807,0.005436,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,md_mean_mid,published baseline,-0.102399,0.010667,3,0,published baselines,40,yes
google/gemma-2-9b,med_quad,SameTask-long,pubmed_qa+asqa,satmd_mid,published baseline,-0.102399,0.010667,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,hbo,published baseline,-0.206204,0.000716,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,huq_satmd_mid,published baseline,-0.033056,0.003343,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,md_mean_mid,published baseline,-0.033056,0.003343,3,0,published baselines,40,yes
google/gemma-2-9b,xsum,SameTask-long,cnn_dailymail+samsum,satmd_mid,published baseline,-0.033056,0.003343,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,hbo,published baseline,-0.121161,2.8e-05,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,huq_satmd_mid,published baseline,-0.122499,0.220982,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,md_mean_mid,published baseline,-0.278701,0.002598,3,0,published baselines,40,yes
google/gemma-2-9b,samsum,SameTask-long,xsum+cnn_dailymail,satmd_mid,published baseline,-0.060424,0.308764,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,hbo,published baseline,0.31861,0.000305,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,huq_satmd_mid,published baseline,0.406298,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,md_mean_mid,published baseline,0.096766,0.0,3,0,published baselines,40,yes
google/gemma-2-9b,factscore,SameTask-long,expertqa,satmd_mid,published baseline,0.096766,0.0,3,0,published baselines,40,yes
